Produkt Name #1;Produkt Name #2;Produkt Name #3;Produkt Name #4;Produkt Name #5;Produkt Name #6;Produkt Name #7;Produkt Name #8;Bestell ID;Shipping Postcode;Shipping City;Customer ID
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;41757;50827;Köln;640
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;41976;50827;Köln;640
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;42404;50827;Köln;640
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;43078;50827;Köln;640
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41211;50827;Köln;640
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43842;50935;Köln;641
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41607;50829;Köln;642
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;42879;40213;Düsseldorf;643
Bio Gemüsekiste(ca. 5Kg);;;;;;;;38668;50672;Köln;644
"Bauerntüte ""klassik""";;;;;;;;41253;50935;Köln;645
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40756;50733;Köln;646
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43626;40629;Düsseldorf;647
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;39968;40599;Düsseldorf;648
Smoothiebox Mix (ca. 6 kg);;;;;;;;33728;50674;Köln;649
Bio Gemüsekiste(ca. 5Kg);;;;;;;;40418;50674;Köln;650
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;42924;50823;Köln;651
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43264;50823;Köln;651
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio geschälte Tomaten (400g);Bio Kichererbsen (370 g);Bio Kidney Bohnen im Glas (330g);Bio Agavendicksaft (300 g);;;;39306;50823;Köln;651
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43778;50677;Köln;652
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42727;51109;Köln;653
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";Abo Smoothiebox Mix (ca. 6 kg) - 1x im Monat;Bio Smoothiebox exotisch;;;;;;38160;50827;Köln;654
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;38255;50827;Köln;654
Bio Smoothiebox exotisch;"Bauerntüte ""klassik""";;;;;;;38056;50827;Köln;654
Bio Gemüsekiste(ca. 5Kg);Bio Tomaten Passata (680ml);;;;;;;41017;40470;Düsseldorf;655
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43542;50677;Köln;656
Bio Gemüsekiste(ca. 5Kg);;;;;;;;33280;50859;Köln;657
Bio Gemüsekiste(ca. 5Kg);"Bauerntüte ""klassik""";Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;43247;51069;Köln;658
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;Bio Gemüsekiste(ca. 5Kg);;;;;;;42526;51069;Köln;659
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;38269;40593;Düsseldorf;660
"Bauerntüte ""klassik""";Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;Bio Gemüsekiste(ca. 5Kg);;;;;;42586;50678;Köln;661
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;Bio Gemüsekiste(ca. 5Kg);;;;;;;43211;50678;Köln;661
Smoothiebox Mix (ca. 6 kg);"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;41960;50678;Köln;661
Bio Gemüsekiste(ca. 5Kg);;;;;;;;32212;50678;Köln;662
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43866;50672;Koeln;663
"Bauerntüte ""klassik""";;;;;;;;41592;51107;Köln;664
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;40345;50678;Köln;665
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;40348;50678;Köln;665
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;41489;50678;Köln;665
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;42458;50678;Köln;665
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;43107;50678;Köln;665
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;43510;50678;Köln;665
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;43783;50678;Köln;665
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;41502;50678;Köln;665
Bio Obst &  Gemüse (ca. 5 kg);Bio Spaghetti (500g);;;;;;;41054;40227;Düsseldorf;666
Bio Gemüsekiste(ca. 5Kg);;;;;;;;41962;50733;Köln;667
Bio Gemüsekiste(ca. 5Kg);Bio Bananenchips (125 g);;;;;;;40473;51065;Köln;668
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;43324;40221;Düsseldorf;669
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;34575;52072;Aachen;670
Bio Gemüsekiste(ca. 5Kg);;;;;;;;41939;40625;Düsseldorf;671
"Bauerntüte ""klassik""";;;;;;;;43567;50939;Köln;672
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio H-Milch  3,5% berechtesgardener (1 L);Bio Mandeldrink (250ml);Rote Bete Bio Scheiben im Glas (370g);;;;;40208;50676;Köln;673
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42903;50676;Köln;673
Smoothiebox Mix (ca. 6 kg);;;;;;;;43607;50676;Köln;673
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43215;51065;Köln;674
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;33416;51103;Köln;675
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;33939;51103;Köln;676
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;30439;50969;Köln;677
"Bauerntüte ""klassik""";;;;;;;;28245;50933;Köln;678
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 1x im Monat";;;;;;;;39333;51069;Köln;679
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 1x im Monat";;;;;;;;39336;51069;Köln;679
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 1x im Monat";;;;;;;;39614;51069;Köln;679
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40429;50823;Köln;680
"Bauerntüte ""klassik""";;;;;;;;35064;40211;Düsseldorf;681
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 1x im Monat";;;;;;;;43868;50999;Köln;682
"Bauerntüte ""klassik""";;;;;;;;41706;50999;Köln;682
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;42468;50939;Köln;683
"Bauerntüte ""klassik""";;;;;;;;41226;40479;Düsseldorf;684
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;40237;50933;Köln;685
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41400;50999;Köln;686
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41403;50999;Köln;686
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43006;50999;Köln;686
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43754;50999;Köln;686
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42802;50935;Köln;687
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;"Bauerntüte ""klassik""";;;;;;;41305;50823;Köln;679
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;42988;50858;Köln;680
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43226;50733;Köln;681
"Bauerntüte ""klassik""";;;;;;;;28461;51103;Köln;682
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;38555;40470;Düsseldorf;683
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;33053;51069;Köln;684
"Bauerntüte ""klassik""";Smoothiebox Mix (ca. 6 kg);Bio Gemüsekiste(ca. 5Kg);;;;;;42201;50969;Köln;685
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43811;50739;Köln;686
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43523;50859;Köln;687
"Bauerntüte ""klassik""";;;;;;;;41892;40597;Düsseldorf;688
"Bauerntüte ""klassik""";"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;42152;50735;Köln;689
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;35574;50735;Köln;689
"Bio Obst &amp; Gemüse (ca. 5 kg)";"Bauerntüte ""klassik""";;;;;;;42807;50735;Köln;689
Bio Gemüsekiste(ca. 5Kg);;;;;;;;42514;50829;Köln;690
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;39897;40477;Duesseldorf;691
"Bauerntüte ""klassik""";;;;;;;;42240;50937;Köln;692
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41324;50937;Köln;693
Bio Gemüsekiste(ca. 5Kg);;;;;;;;42112;50739;Köln;694
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;40120;50829;Köln;695
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;42304;50674;Köln;696
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;42307;50674;Köln;696
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43471;50674;Köln;696
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;39361;40476;Duesseldorf;697
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42397;50823;Köln;698
"Abo Bauerntüte ""klassik"" - 4x im Monat";;;;;;;;25238;50937;Köln;699
Bio Gemüsekiste(ca. 5Kg);;;;;;;;42615;50679;Köln;670
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39514;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39517;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39628;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39818;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39820;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;40006;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41232;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;42940;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;42954;50674;Köln;671
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43716;50674;Köln;671
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;39373;50674;Köln;671
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;29423;40468;Düsseldorf;672
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42217;50733;Köln;673
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43619;50733;Köln;673
"Bauerntüte ""klassik""";;;;;;;;42267;51065;Köln;674
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40814;51065;Köln;674
"Bauerntüte ""klassik""";;;;;;;;41330;50733;Köln;675
"Bauerntüte ""klassik""";"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;39324;51069;Köln;676
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42605;54290;Trier;677
"Bauerntüte ""klassik""";;;;;;;;40318;50676;Köln Altstadt-Süd;678
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;34981;50670;Köln;679
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43184;50825;KÖLN;680
Bio Gemüsekiste(ca. 5Kg);;;;;;;;40585;50829;Köln;681
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;40326;51063;Köln;682
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;40329;51063;Köln;682
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;42408;51063;Köln;682
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43515;51063;Köln;682
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40324;51063;Köln;682
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;35610;50858;Köln;683
Bio Gemüsekiste(ca. 5Kg);;;;;;;;42552;40547;Düsseldorf;684
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43487;51147;Köln;685
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40946;51145;Köln;686
"Bauerntüte ""klassik""";;;;;;;;40411;40479;Düsseldorf;687
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;41068;50676;Köln;688
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;41086;50676;Köln;689
Smoothiebox Mix (ca. 6 kg);Bio Gemüsekiste(ca. 5Kg);;;;;;;38899;40223;Düsseldorf;690
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio H-Milch  3,5% berechtesgardener (1 L);Natur-Pflege Handcreme Ringelblume (75 ml);Yogi Tee Frauen Power (306g);;;;;41447;50733;Köln;691
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42635;51143;Köln;692
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41914;50931;Köln;693
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;41879;51063;Köln;694
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;41881;51063;Köln;694
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41883;51063;Köln;694
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;42031;51063;Köln;694
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41876;51377;Leverkusen;694
"Bauerntüte ""klassik""";;;;;;;;40269;51145;Koln;695
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38125;50933;Köln;696
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;30629;50825;Köln;697
Smoothiebox Mix (ca. 6 kg);;;;;;;;34385;50670;Köln;698
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 1x im Monat";;;;;;;;34379;50996;Köln;699
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 1x im Monat";"Bauerntüte ""klassik""";;;;;;;34383;50996;Köln;699
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 1x im Monat";"Bauerntüte ""klassik""";;;;;;;34498;50996;Köln;699
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;34635;50996;Köln;699
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;34673;50996;Köln;699
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;34676;50996;Köln;699
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;34878;50996;Köln;699
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34375;50996;Köln;699
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34378;50996;Köln;699
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34602;50996;Köln;699
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34719;50996;Köln;699
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34893;50996;Köln;699
"Bauerntüte ""klassik""";;;;;;;;34500;50996;Köln;699
"Bauerntüte ""klassik""";Smoothiebox Mix (ca. 6 kg);;;;;;;34652;50996;Köln;699
"Bauerntüte ""klassik""";;;;;;;;37499;50996;Köln;699
"Bauerntüte ""klassik""";Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;"Vegane Bio Wraps <br /><span style=""font-size:0.6em;"">(3 Stück)</span>";;;;;38249;50996;Köln;699
Bio Gemüsekiste(ca. 5Kg);"Bauerntüte ""klassik""";;;;;;;35081;50996;Köln;699
Bio Gemüsekiste(ca. 5Kg);;;;;;;;38610;50996;Köln;699
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38520;50996;Köln;699
"Bio Obst &amp; Gemüse (ca. 5 kg)";"Bauerntüte ""klassik""";;;;;;;41027;50996;Köln;699
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;35089;50996;Köln;699
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;35137;50996;Köln;699
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;35258;50996;Köln;699
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;"Bauerntüte ""klassik""";;;;;;;37498;50996;Köln;699
"Bauerntüte ""klassik""";;;;;;;;27724;40223;Düsseldorf;700
"Bauerntüte ""klassik""";;;;;;;;42771;50737;Köln;701
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;39011;50672;Köln;702
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43130;50737;Köln;703
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;42183;50858;Köln;704
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;43794;51061;Köln;705
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43536;51061;Köln;706
Bio Gemüsekiste(ca. 5Kg);;;;;;;;39313;50969;Köln;707
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38513;50676;Köln;708
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;39305;50935;Köln;708
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38573;50676;Köln;709
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38254;50676;Köln;709
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;42916;50823;Köln;710
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Mandeldrink (250ml);Bio Kokosmilch (400ml);;;;;;41123;50823;Köln;710
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42234;50823;Köln;710
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;Bio Crema con Aceto Balsamico (150ml);;;;;;41582;50829;Köln;711
"Bauerntüte ""klassik""";;;;;;;;39286;51147;Köln;712
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;38220;40227;düsseldorf;713
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;40962;50739;Köln;714
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43374;50859;Köln;715
Bio Gemüsekiste(ca. 5Kg);;;;;;;;41647;51063;Köln;716
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43669;50933;Köln;717
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;40871;51469;Bergisch Gladbach;717
